general_id;idesco_level_1;esco_level_1;idesco_level_4;esco_level_4;idescoskill_level_3;escoskill_level_3;year;skill_type;areaprof_aggregato
299284905;4;Clerical support workers;4323;Transport clerks;ESCOv1_7314;use a computer;2019;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
299284905;4;Clerical support workers;4323;Transport clerks;ESCOv1_7314;use a computer;2019;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
299284905;4;Clerical support workers;4323;Transport clerks;ESCOv1_7314;use a computer;2019;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
299284905;4;Clerical support workers;4323;Transport clerks;ESCOv1_7314;use a computer;2019;Digital;Amministrazione, Contabilità, Segreteria e Gestione del personale
203590390;3;Technicians and associate professionals;3118;Draughtspersons;ESCOv1_12506;architectural design;2019;Professional;Progettazione, ricerca e sviluppo
203590390;3;Technicians and associate professionals;3118;Draughtspersons;ESCOv1_12670;create AutoCAD drawings;2019;Digital;Progettazione, ricerca e sviluppo
203590390;3;Technicians and associate professionals;3118;Draughtspersons;ESCOv1_12719;use spreadsheets;2019;Digital;Progettazione, ricerca e sviluppo
203590390;3;Technicians and associate professionals;3118;Draughtspersons;ESCOv1_1330;functionalities of machinery;2019;Professional;Progettazione, ricerca e sviluppo
203590390;3;Technicians and associate professionals;3118;Draughtspersons;ESCOv1_3922;use microsoft office;2019;Digital;Progettazione, ricerca e sviluppo
203590390;3;Technicians and associate professionals;3118;Draughtspersons;ESCOv1_7015;use technical drawing software;2019;Digital;Progettazione, ricerca e sviluppo
203590390;3;Technicians and associate professionals;3118;Draughtspersons;ESCOv1_7314;use a computer;2019;Digital;Progettazione, ricerca e sviluppo
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_1230;office software;2019;Digital;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_1230;office software;2019;Digital;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_2940;tourism market;2019;Professional;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_2940;tourism market;2019;Professional;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_3556;office administration;2019;Professional;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_3556;office administration;2019;Professional;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_4378;manage staff;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_4378;manage staff;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_4526;conclude business agreements;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_4526;conclude business agreements;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_4577;lead a team;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_4577;lead a team;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_6955;think analytically;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_6955;think analytically;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_7314;use a computer;2019;Digital;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_7314;use a computer;2019;Digital;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_9012;show responsibility;2019;Transversal;Direzione generale
265729894;1;Managers;1420;Retail and wholesale trade managers;ESCOv1_9012;show responsibility;2019;Transversal;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_1024;sales strategies;2019;Professional;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_10273;manage a team;2019;Transversal;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_12247;team building;2019;Transversal;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_12272;manage sales teams;2019;Transversal;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_1230;office software;2019;Digital;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_1276;customer relationship management;2019;Professional;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_13260;sales department processes;2019;Professional;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_1408;prioritise tasks;2019;Transversal;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_1477;sales promotion techniques;2019;Professional;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_3556;office administration;2019;Professional;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_4076;use communication techniques;2019;Transversal;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_4433;sales activities;2019;Professional;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_4531;customer segmentation;2019;Professional;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_6747;teamwork principles;2019;Transversal;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_7303;communicate with customers;2019;Transversal;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_7314;use a computer;2019;Digital;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_771;brand marketing techniques;2019;Professional;Direzione generale
266744544;1;Managers;1221;Sales and marketing managers;ESCOv1_8045;content marketing strategy;2019;Professional;Direzione generale
183995769;1;Managers;1321;Manufacturing managers;ESCOv1_12247;team building;2019;Transversal;Direzione generale
183995769;1;Managers;1321;Manufacturing managers;ESCOv1_12636;control production;2019;Professional;Direzione generale
183995769;1;Managers;1321;Manufacturing managers;ESCOv1_1330;functionalities of machinery;2019;Professional;Direzione generale
183995769;1;Managers;1321;Manufacturing managers;ESCOv1_1408;prioritise tasks;2019;Transversal;Direzione generale
183995769;1;Managers;1321;Manufacturing managers;ESCOv1_1683;assist customers;2019;Professional;Direzione generale
183995769;1;Managers;1321;Manufacturing managers;ESCOv1_1869;adapt to change;2019;Transversal;Direzione generale
183995769;1;Managers;1321;Manufacturing managers;ESCOv1_3788;tolerate stress;2019;Transversal;Direzione generale
183995769;1;Managers;1321;Manufacturing managers;ESCOv1_4543;customer service;2019;Professional;Direzione generale
